imei,trip_id,trip_start,trip_end,n_records,moving_share,speed_mean_kmh,speed_p95_kmh,accel_p95,brake_p95,decel_kmhps_p95,harsh_accel_cnt,harsh_brake_cnt,severe_brake_cnt,dist_km,duration_min,is_meaningful_trip,night_ratio,avg_speed,avg_speed_moving,speeding_cnt,harsh_brake_per_km,harsh_accel_per_km,speeding_per_km
0138c5f52809eafe6862d5ea5ae83fb87cc3d19a4d2070dceb3a8ef737975f8a,11,2024-03-01 10:58:03,2024-03-01 11:03:23,64,0.859375,20.84375,47.69999999999999,0.7999999999999977,0.9837962962962948,3.5416666666666616,0,1,0,1.7855555555555553,5.333333333333333,True,0.0,20.84375,24.254545454545454,0,0.5600497822028625,0.0,0.0
0138c5f52809eafe6862d5ea5ae83fb87cc3d19a4d2070dceb3a8ef737975f8a,12,2024-03-01 11:09:19,2024-03-01 11:18:15,101,0.7029702970297029,19.534653465346533,55.0,0.6666666666666666,0.8796296296296294,3.1666666666666665,0,0,0,2.9349999999999996,8.933333333333334,True,0.0,19.534653465346533,27.788732394366196,0,0.0,0.0,0.0
0138c5f52809eafe6862d5ea5ae83fb87cc3d19a4d2070dceb3a8ef737975f8a,13,2024-03-01 11:24:47,2024-03-01 11:48:13,236,0.7838983050847458,25.146186440677965,61.0,0.611111111111111,0.763888888888889,2.75,0,0,0,8.747083333333332,23.433333333333334,True,0.0,25.146186440677965,32.07837837837838,0,0.0,0.0,0.0
0138c5f52809eafe6862d5ea5ae83fb87cc3d19a4d2070dceb3a8ef737975f8a,14,2024-03-01 11:56:51,2024-03-01 12:34:37,387,0.7648578811369509,24.67829457364341,55.0,0.6453703703703704,0.7138888888888885,2.569999999999999,0,0,0,14.03875,37.766666666666666,True,0.0,24.67829457364341,32.2652027027027,0,0.0,0.0,0.0
0138c5f52809eafe6862d5ea5ae83fb87cc3d19a4d2070dceb3a8ef737975f8a,15,2024-03-01 13:34:57,2024-03-01 13:54:51,201,0.7512437810945274,20.63681592039801,59.0,0.6111111111111112,0.7222222222222221,2.6,1,0,0,6.223333333333334,19.9,True,0.0,20.63681592039801,27.47019867549669,0,0.0,0.16068559185859668,0.0
0138c5f52809eafe6862d5ea5ae83fb87cc3d19a4d2070dceb3a8ef737975f8a,16,2024-03-01 14:02:27,2024-03-01 14:28:24,203,0.7586206896551724,16.194581280788178,41.799999999999955,0.714814814814813,0.7222222222222223,2.6,0,0,0,4.7588888888888885,25.95,True,0.0,16.194581280788178,21.3474025974026,0,0.0,0.0,0.0
0138c5f52809eafe6862d5ea5ae83fb87cc3d19a4d2070dceb3a8ef737975f8a,17,2024-03-01 15:13:57,2024-03-01 15:32:31,198,0.9747474747474747,54.54040404040404,85.0,0.6032407407407406,0.6708333333333326,2.414999999999998,0,0,0,16.194166666666668,18.566666666666666,True,0.0,54.54040404040404,55.95336787564767,0,0.0,0.0,0.0
0138c5f52809eafe6862d5ea5ae83fb87cc3d19a4d2070dceb3a8ef737975f8a,18,2024-03-01 15:46:57,2024-03-01 15:50:41,43,0.5116279069767442,10.395348837209303,40.49999999999998,0.5499999999999999,0.5833333333333329,2.0999999999999988,0,0,0,0.6613888888888889,3.7333333333333334,True,0.0,10.395348837209303,20.318181818181817,0,0.0,0.0,0.0
0138c5f52809eafe6862d5ea5ae83fb87cc3d19a4d2070dceb3a8ef737975f8a,19,2024-03-01 17:53:39,2024-03-01 17:53:39,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,False,0.0,0.0,0.0,0,,,
01c5e356e8e2cbe38dc8cb0ea49f2a186940d2de6af7876b1c1bf4d4c3d08492,1,2024-03-01 09:18:18,2024-03-01 09:18:18,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,False,0.0,0.0,0.0,0,,,
01c5e356e8e2cbe38dc8cb0ea49f2a186940d2de6af7876b1c1bf4d4c3d08492,2,2024-03-01 10:04:55,2024-03-01 10:04:55,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,False,0.0,0.0,0.0,0,,,
01c5e356e8e2cbe38dc8cb0ea49f2a186940d2de6af7876b1c1bf4d4c3d08492,3,2024-03-01 11:13:23,2024-03-01 11:15:40,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,2.283333333333333,False,0.0,0.0,0.0,0,,,
01c5e356e8e2cbe38dc8cb0ea49f2a186940d2de6af7876b1c1bf4d4c3d08492,4,2024-03-01 14:59:52,2024-03-01 14:59:52,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,False,0.0,0.0,0.0,0,,,
01c5e356e8e2cbe38dc8cb0ea49f2a186940d2de6af7876b1c1bf4d4c3d08492,5,2024-03-01 16:02:42,2024-03-01 16:02:42,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,False,0.0,0.0,0.0,0,,,
0296ba754de6340615244e6c72742e39b5b16d2a205b290e63dec1b1a56382f0,1,2024-03-01 01:07:13,2024-03-01 01:07:13,1,1.0,1.0,1.0,0.0,0.0,0.0,0,0,0,0.0,0.0,False,1.0,1.0,1.0,0,,,
0296ba754de6340615244e6c72742e39b5b16d2a205b290e63dec1b1a56382f0,2,2024-03-01 02:20:35,2024-03-01 02:20:35,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,False,1.0,0.0,0.0,0,,,
0296ba754de6340615244e6c72742e39b5b16d2a205b290e63dec1b1a56382f0,3,2024-03-01 03:34:53,2024-03-01 03:34:53,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,False,1.0,0.0,0.0,0,,,
0296ba754de6340615244e6c72742e39b5b16d2a205b290e63dec1b1a56382f0,4,2024-03-01 04:47:35,2024-03-01 04:47:35,1,1.0,1.0,1.0,0.0,0.0,0.0,0,0,0,0.0,0.0,False,1.0,1.0,1.0,0,,,
0296ba754de6340615244e6c72742e39b5b16d2a205b290e63dec1b1a56382f0,5,2024-03-01 07:14:43,2024-03-01 07:14:43,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,False,0.0,0.0,0.0,0,,,
0296ba754de6340615244e6c72742e39b5b16d2a205b290e63dec1b1a56382f0,6,2024-03-01 08:28:20,2024-03-01 08:28:20,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,False,0.0,0.0,0.0,0,,,
0296ba754de6340615244e6c72742e39b5b16d2a205b290e63dec1b1a56382f0,7,2024-03-01 12:08:55,2024-03-01 12:08:55,1,1.0,3.0,3.0,0.0,0.0,0.0,0,0,0,0.0,0.0,False,0.0,3.0,3.0,0,,,
0296ba754de6340615244e6c72742e39b5b16d2a205b290e63dec1b1a56382f0,8,2024-03-01 14:34:44,2024-03-01 14:34:44,1,1.0,1.0,1.0,0.0,0.0,0.0,0,0,0,0.0,0.0,False,0.0,1.0,1.0,0,,,
0296ba754de6340615244e6c72742e39b5b16d2a205b290e63dec1b1a56382f0,9,2024-03-01 15:47:21,2024-03-01 15:47:21,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,False,0.0,0.0,0.0,0,,,
02efb606ed9bdf6e90adf2e69389f692c36d42ec28334aaff51f63a263d00265,1,2024-03-01 11:11:32,2024-03-01 11:15:17,35,0.5142857142857142,7.6,22.0,0.5722222222222221,0.656944444444444,2.3649999999999984,0,0,0,0.36,3.75,True,0.0,7.6,14.777777777777779,0,0.0,0.0,0.0
02efb606ed9bdf6e90adf2e69389f692c36d42ec28334aaff51f63a263d00265,2,2024-03-01 15:41:34,2024-03-01 16:18:18,428,0.5046728971962616,11.511682242990654,42.0,0.7222222222222222,0.7493055555555546,2.6974999999999967,0,0,0,7.003055555555555,36.733333333333334,True,0.0,11.511682242990654,22.810185185185187,0,0.0,0.0,0.0
02efb606ed9bdf6e90adf2e69389f692c36d42ec28334aaff51f63a263d00265,3,2024-03-01 16:51:38,2024-03-01 16:51:38,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,False,0.0,0.0,0.0,0,,,
02efb606ed9bdf6e90adf2e69389f692c36d42ec28334aaff51f63a263d00265,4,2024-03-01 17:51:33,2024-03-01 17:51:33,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,False,0.0,0.0,0.0,0,,,
02efb606ed9bdf6e90adf2e69389f692c36d42ec28334aaff51f63a263d00265,5,2024-03-01 17:57:10,2024-03-01 18:07:41,55,0.8,15.727272727272727,37.3,0.847222222222222,0.9805555555555552,3.529999999999999,0,0,0,1.9575,10.516666666666667,True,0.0,15.727272727272727,19.65909090909091,0,0.0,0.0,0.0
04e5c38694b57f8422e91b7752e297927fb7d1f1abc4f941fb23a3a105508c21,1,2024-03-01 00:21:54,2024-03-01 00:21:54,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,False,1.0,0.0,0.0,0,,,
04e5c38694b57f8422e91b7752e297927fb7d1f1abc4f941fb23a3a105508c21,2,2024-03-01 01:29:03,2024-03-01 01:29:03,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,False,1.0,0.0,0.0,0,,,
04e5c38694b57f8422e91b7752e297927fb7d1f1abc4f941fb23a3a105508c21,3,2024-03-01 02:36:18,2024-03-01 02:36:18,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,False,1.0,0.0,0.0,0,,,
04e5c38694b57f8422e91b7752e297927fb7d1f1abc4f941fb23a3a105508c21,4,2024-03-01 03:43:34,2024-03-01 03:43:34,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,False,1.0,0.0,0.0,0,,,
04e5c38694b57f8422e91b7752e297927fb7d1f1abc4f941fb23a3a105508c21,5,2024-03-01 08:12:41,2024-03-01 08:12:41,1,1.0,1.0,1.0,0.0,0.0,0.0,0,0,0,0.0,0.0,False,0.0,1.0,1.0,0,,,
04e5c38694b57f8422e91b7752e297927fb7d1f1abc4f941fb23a3a105508c21,6,2024-03-01 09:20:02,2024-03-01 09:20:02,1,1.0,1.0,1.0,0.0,0.0,0.0,0,0,0,0.0,0.0,False,0.0,1.0,1.0,0,,,
04e5c38694b57f8422e91b7752e297927fb7d1f1abc4f941fb23a3a105508c21,7,2024-03-01 13:49:10,2024-03-01 13:49:10,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,False,0.0,0.0,0.0,0,,,
04e5c38694b57f8422e91b7752e297927fb7d1f1abc4f941fb23a3a105508c21,8,2024-03-01 14:58:22,2024-03-01 14:58:22,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,False,0.0,0.0,0.0,0,,,
04e5c38694b57f8422e91b7752e297927fb7d1f1abc4f941fb23a3a105508c21,9,2024-03-01 15:25:30,2024-03-01 15:26:29,7,1.0,38.57142857142857,53.8,0.6499999999999996,0.48055555555555507,1.7299999999999982,0,0,0,0.7522222222222222,0.9833333333333333,True,0.0,38.57142857142857,38.57142857142857,0,0.0,0.0,0.0
04e5c38694b57f8422e91b7752e297927fb7d1f1abc4f941fb23a3a105508c21,10,2024-03-01 16:23:58,2024-03-01 16:23:58,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,False,0.0,0.0,0.0,0,,,
04e5c38694b57f8422e91b7752e297927fb7d1f1abc4f941fb23a3a105508c21,11,2024-03-01 17:59:01,2024-03-01 18:00:52,22,0.9090909090909091,22.59090909090909,39.9,0.9018518518518515,0.8277777777777777,2.9799999999999995,0,0,0,0.6747222222222222,1.85,True,0.0,22.59090909090909,24.85,0,0.0,0.0,0.0
04e5c38694b57f8422e91b7752e297927fb7d1f1abc4f941fb23a3a105508c21,12,2024-03-01 18:24:24,2024-03-01 18:26:37,22,0.6818181818181818,12.136363636363637,28.9,0.8277777777777776,0.8611111111111106,3.0999999999999988,0,0,0,0.4666666666666666,2.216666666666667,True,0.0,12.136363636363637,17.8,0,0.0,0.0,0.0
0503a2eaa4c7ae9e7e23fac31a4f98a7e4278d707662c7de63e4d63a1a90503d,1,2024-03-01 07:51:20,2024-03-01 07:51:20,1,1.0,1.0,1.0,0.0,0.0,0.0,0,0,0,0.0,0.0,False,0.0,1.0,1.0,0,,,
0503a2eaa4c7ae9e7e23fac31a4f98a7e4278d707662c7de63e4d63a1a90503d,2,2024-03-01 08:37:32,2024-03-01 08:39:04,18,0.7777777777777778,14.722222222222221,25.299999999999997,0.32777777777777733,0.5291666666666665,1.9049999999999991,0,0,0,0.37083333333333335,1.5333333333333334,True,0.0,14.722222222222221,18.928571428571427,0,0.0,0.0,0.0
0503a2eaa4c7ae9e7e23fac31a4f98a7e4278d707662c7de63e4d63a1a90503d,3,2024-03-01 08:44:13,2024-03-01 08:45:43,19,0.6842105263157895,11.631578947368421,27.199999999999996,0.5972222222222212,0.40092592592592574,1.4433333333333322,0,0,0,0.28805555555555556,1.5,True,0.0,11.631578947368421,17.0,0,0.0,0.0,0.0
0503a2eaa4c7ae9e7e23fac31a4f98a7e4278d707662c7de63e4d63a1a90503d,4,2024-03-01 08:54:42,2024-03-01 08:57:33,33,0.8484848484848485,9.030303030303031,34.99999999999999,0.2444444444444444,0.4666666666666666,1.6799999999999997,0,0,0,0.3916666666666666,2.85,True,0.0,9.030303030303031,10.642857142857142,0,0.0,0.0,0.0
0503a2eaa4c7ae9e7e23fac31a4f98a7e4278d707662c7de63e4d63a1a90503d,5,2024-03-01 10:03:55,2024-03-01 10:03:55,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,False,0.0,0.0,0.0,0,,,
0503a2eaa4c7ae9e7e23fac31a4f98a7e4278d707662c7de63e4d63a1a90503d,6,2024-03-01 10:15:37,2024-03-01 10:24:38,57,0.5087719298245614,8.087719298245615,33.0,0.5555555555555544,0.47777777777777697,1.7199999999999975,0,0,0,0.8277777777777778,9.016666666666667,True,0.0,8.087719298245615,15.89655172413793,0,0.0,0.0,0.0
0503a2eaa4c7ae9e7e23fac31a4f98a7e4278d707662c7de63e4d63a1a90503d,7,2024-03-01 11:23:39,2024-03-01 11:23:39,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,False,0.0,0.0,0.0,0,,,
0503a2eaa4c7ae9e7e23fac31a4f98a7e4278d707662c7de63e4d63a1a90503d,8,2024-03-01 11:49:09,2024-03-01 12:10:28,201,0.6517412935323383,11.527363184079602,40.0,0.5555555555555554,0.6018518518518519,2.1666666666666665,0,0,0,3.321388888888889,21.316666666666666,True,0.0,11.527363184079602,17.68702290076336,0,0.0,0.0,0.0
0503a2eaa4c7ae9e7e23fac31a4f98a7e4278d707662c7de63e4d63a1a90503d,9,2024-03-01 12:15:36,2024-03-01 12:20:41,62,0.5645161290322581,11.82258064516129,45.89999999999999,0.886111111111111,0.9916666666666657,3.5699999999999976,0,0,0,0.933611111111111,5.083333333333333,True,0.0,11.82258064516129,20.942857142857143,0,0.0,0.0,0.0
0503a2eaa4c7ae9e7e23fac31a4f98a7e4278d707662c7de63e4d63a1a90503d,10,2024-03-01 12:29:15,2024-03-01 12:47:50,187,0.732620320855615,11.358288770053475,36.39999999999998,0.6611111111111109,0.5805555555555544,2.089999999999996,0,0,0,3.7633333333333336,18.583333333333332,True,0.0,11.358288770053475,15.503649635036496,0,0.0,0.0,0.0
0503a2eaa4c7ae9e7e23fac31a4f98a7e4278d707662c7de63e4d63a1a90503d,11,2024-03-01 13:48:14,2024-03-01 13:48:14,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,False,0.0,0.0,0.0,0,,,
0503a2eaa4c7ae9e7e23fac31a4f98a7e4278d707662c7de63e4d63a1a90503d,12,2024-03-01 15:55:33,2024-03-01 15:55:33,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,False,0.0,0.0,0.0,0,,,
0503a2eaa4c7ae9e7e23fac31a4f98a7e4278d707662c7de63e4d63a1a90503d,13,2024-03-01 17:39:02,2024-03-01 17:39:44,10,0.4,5.8,17.299999999999994,0.6166666666666666,0.15277777777777746,0.5499999999999989,0,0,0,0.06555555555555555,0.7,True,0.0,5.8,14.5,0,0.0,0.0,0.0
054a315f54df7fb6865fb7cd144fd59c1982d77c416521ee452b1798fc055b5a,1,2024-03-01 01:50:04,2024-03-01 01:50:04,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,False,1.0,0.0,0.0,0,,,
054a315f54df7fb6865fb7cd144fd59c1982d77c416521ee452b1798fc055b5a,2,2024-03-01 02:56:31,2024-03-01 02:56:31,1,1.0,1.0,1.0,0.0,0.0,0.0,0,0,0,0.0,0.0,False,1.0,1.0,1.0,0,,,
054a315f54df7fb6865fb7cd144fd59c1982d77c416521ee452b1798fc055b5a,3,2024-03-01 05:09:10,2024-03-01 05:09:10,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,False,1.0,0.0,0.0,0,,,
054a315f54df7fb6865fb7cd144fd59c1982d77c416521ee452b1798fc055b5a,4,2024-03-01 06:15:41,2024-03-01 06:15:41,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,False,0.0,0.0,0.0,0,,,
054a315f54df7fb6865fb7cd144fd59c1982d77c416521ee452b1798fc055b5a,5,2024-03-01 07:23:40,2024-03-01 07:38:38,110,0.4090909090909091,15.936363636363636,61.0,0.8555555555555545,0.9861111111111105,3.549999999999997,0,1,0,2.575833333333333,14.966666666666667,True,0.0,15.936363636363636,38.955555555555556,0,0.38822387576835976,0.0,0.0
054a315f54df7fb6865fb7cd144fd59c1982d77c416521ee452b1798fc055b5a,6,2024-03-01 07:46:10,2024-03-01 07:57:43,139,0.935251798561151,38.0431654676259,66.19999999999999,1.1111111111111112,1.0055555555555553,3.6199999999999988,0,0,0,7.479444444444443,11.55,True,0.0,38.0431654676259,40.676923076923075,0,0.0,0.0,0.0
054a315f54df7fb6865fb7cd144fd59c1982d77c416521ee452b1798fc055b5a,7,2024-03-01 08:57:54,2024-03-01 08:57:54,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,False,0.0,0.0,0.0,0,,,
054a315f54df7fb6865fb7cd144fd59c1982d77c416521ee452b1798fc055b5a,8,2024-03-01 09:54:58,2024-03-01 09:58:54,3,0.3333333333333333,0.3333333333333333,0.8999999999999999,0.001288659793814433,0.0,0.0,0,0,0,0.053888888888888896,3.933333333333333,True,0.0,0.3333333333333333,1.0,0,0.0,0.0,0.0
054a315f54df7fb6865fb7cd144fd59c1982d77c416521ee452b1798fc055b5a,9,2024-03-01 15:32:14,2024-03-01 15:32:14,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,False,0.0,0.0,0.0,0,,,
054a315f54df7fb6865fb7cd144fd59c1982d77c416521ee452b1798fc055b5a,10,2024-03-01 16:06:35,2024-03-01 16:11:01,53,1.0,47.41509433962264,64.0,0.7499999999999999,0.9888888888888883,3.5599999999999983,0,0,0,3.4977777777777774,4.433333333333334,True,0.0,47.41509433962264,47.41509433962264,0,0.0,0.0,0.0
054a315f54df7fb6865fb7cd144fd59c1982d77c416521ee452b1798fc055b5a,11,2024-03-01 16:23:17,2024-03-01 16:27:34,15,0.6,7.2,31.69999999999999,0.21574074074074015,0.573148148148148,2.0633333333333326,0,0,0,0.09916666666666667,4.283333333333333,True,0.0,7.2,12.0,0,0.0,0.0,0.0
054a315f54df7fb6865fb7cd144fd59c1982d77c416521ee452b1798fc055b5a,12,2024-03-01 16:34:01,2024-03-01 17:00:28,285,0.6596491228070176,11.473684210526315,48.40000000000009,0.6555555555555562,0.5925925925925931,2.133333333333335,0,0,0,4.703611111111111,26.45,True,0.0,11.473684210526315,17.393617021276597,0,0.0,0.0,0.0
054a315f54df7fb6865fb7cd144fd59c1982d77c416521ee452b1798fc055b5a,13,2024-03-01 17:14:20,2024-03-01 17:27:56,156,0.3141025641025641,3.0128205128205128,16.0,0.5555555555555554,0.4375,1.575,0,0,0,0.648888888888889,13.6,True,0.0,3.0128205128205128,9.591836734693878,0,0.0,0.0,0.0
054a315f54df7fb6865fb7cd144fd59c1982d77c416521ee452b1798fc055b5a,14,2024-03-01 17:39:37,2024-03-01 17:58:32,213,0.8544600938967136,27.384976525821596,70.0,1.007407407407407,0.705555555555555,2.539999999999998,0,0,0,8.045,18.916666666666668,True,0.0,27.384976525821596,32.04945054945055,0,0.0,0.0,0.0
05789add75c68c56702a0111c05ab5af53addaf25a955eb74fc8dd6a1908b225,1,2024-03-01 08:03:15,2024-03-01 08:15:34,137,0.8029197080291971,28.463503649635037,62.0,0.888888888888889,0.7333333333333326,2.639999999999998,0,0,0,5.857916666666666,12.316666666666666,True,0.0,28.463503649635037,35.45,0,0.0,0.0,0.0
05789add75c68c56702a0111c05ab5af53addaf25a955eb74fc8dd6a1908b225,2,2024-03-01 08:22:56,2024-03-01 08:43:58,243,0.8559670781893004,38.22633744855967,76.79999999999995,0.888888888888889,0.888888888888889,3.2,0,0,0,13.268055555555554,21.033333333333335,True,0.0,38.22633744855967,44.65865384615385,0,0.0,0.0,0.0
05789add75c68c56702a0111c05ab5af53addaf25a955eb74fc8dd6a1908b225,3,2024-03-01 09:37:02,2024-03-01 09:38:29,7,0.0,0.0,0.0,0.0,-0.0,-0.0,0,0,0,0.0,1.45,False,0.0,0.0,0.0,0,,,
05789add75c68c56702a0111c05ab5af53addaf25a955eb74fc8dd6a1908b225,4,2024-03-01 10:37:43,2024-03-01 10:44:52,73,0.7397260273972602,15.0,35.0,0.7555555555555553,0.6333333333333329,2.2799999999999985,0,0,0,1.5969444444444443,7.15,True,0.0,15.0,20.27777777777778,0,0.0,0.0,0.0
05789add75c68c56702a0111c05ab5af53addaf25a955eb74fc8dd6a1908b225,5,2024-03-01 11:55:03,2024-03-01 11:57:18,13,0.9230769230769231,21.384615384615383,37.0,0.44444444444444375,0.7444444444444439,2.6799999999999984,0,0,0,0.4538888888888889,2.25,True,0.0,21.384615384615383,23.166666666666668,0,0.0,0.0,0.0
05789add75c68c56702a0111c05ab5af53addaf25a955eb74fc8dd6a1908b225,6,2024-03-01 12:14:22,2024-03-01 12:18:01,32,0.84375,14.3125,29.0,0.5444444444444442,0.37870370370370365,1.3633333333333333,0,0,0,0.6741666666666665,3.65,True,0.0,14.3125,16.962962962962962,0,0.0,0.0,0.0
05789add75c68c56702a0111c05ab5af53addaf25a955eb74fc8dd6a1908b225,7,2024-03-01 14:20:14,2024-03-01 14:20:14,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,False,0.0,0.0,0.0,0,,,
05789add75c68c56702a0111c05ab5af53addaf25a955eb74fc8dd6a1908b225,8,2024-03-01 15:15:49,2024-03-01 15:30:58,151,0.9271523178807947,48.05960264900662,81.0,0.9583333333333337,0.8333333333333333,3.0,0,0,0,10.465833333333332,15.15,True,0.0,48.05960264900662,51.83571428571429,0,0.0,0.0,0.0
05789add75c68c56702a0111c05ab5af53addaf25a955eb74fc8dd6a1908b225,9,2024-03-01 15:52:25,2024-03-01 16:19:59,310,0.9225806451612903,41.76129032258064,77.0,0.611111111111111,0.6416666666666673,2.3100000000000023,0,0,0,19.917777777777772,27.566666666666666,True,0.0,41.76129032258064,45.26573426573427,0,0.0,0.0,0.0
05789add75c68c56702a0111c05ab5af53addaf25a955eb74fc8dd6a1908b225,10,2024-03-01 16:30:03,2024-03-01 16:32:22,11,0.9090909090909091,16.954545454545453,26.0,0.3611111111111111,0.40509259259259267,1.4583333333333335,0,0,0,0.3063888888888889,2.316666666666667,True,0.0,16.954545454545453,18.65,0,0.0,0.0,0.0
